2022-03-21/09:02:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:33		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:33		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:34		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:34		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:34		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:34		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:34		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:34		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:35		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:35		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:35		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:35		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:35		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:35		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:36		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:36		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:36		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:37		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:37		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:37		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:37		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:37		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:37		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:37		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:38		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:38		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:38		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:38		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:38		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:38		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:39		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:39		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:39		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:39		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:39		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:40		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:40		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:40		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:40		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:40		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:40		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:40		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:41		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:41		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:41		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:41		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:41		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:41		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:42		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:42		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:42		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:42		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:42		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:42		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:46		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:46		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:46		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:46		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:46		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:46		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:47		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:47		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:47		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:47		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:47		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:47		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:47		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:22:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:01		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:01		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:01		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:01		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:01		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:02		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:02		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:02		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:02		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:02		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:02		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:03		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:03		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:03		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:03		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:03		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:03		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:04		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:04		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:04		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:04		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:04		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:06		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:06		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:06		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:06		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:16		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:16		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:16		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:16		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:17		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:17		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:18		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:18		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:18		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:18		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:19		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:19		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:19		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:19		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:20		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:20		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:20		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:21		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:21		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:21		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:22		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:22		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:22		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:23		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:23		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:23		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:23		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:24		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:24		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:24		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:25		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:25		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:25		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:25		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:26		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:26		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:26		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:27		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:27		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:28		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:28		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:28		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:28		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:29		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:29		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:29		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:29		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:29		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:30		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:30		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:30		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:30		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:30		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:31		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:31		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:31		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:31		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:31		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:31		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:32		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:32		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:32		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:32		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:32		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:33		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:33		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:33		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:33		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:33		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:33		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:34		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:34		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:34		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:34		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:34		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:34		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:35		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:35		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:35		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:35		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:35		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:36		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:36		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:36		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:36		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:36		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:37		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:37		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:37		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:37		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:37		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:38		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:38		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:38		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:38		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:39		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:39		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:39		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:40		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:40		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:40		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:40		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:41		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:41		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:41		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:42		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:42		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:46		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:46		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:47		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:47		 insurance_021119920_010222.csv: File loaded successfully!!
